08:52:25;Aplicação versão: 1.3;
08:52:25;Conectado ao bd jdbc:postgresql://45.55.172.49:5432/kinderland_producao;
08:52:25;====================== Inserindo endereços ======================;
08:52:27;20;
08:52:27;29;
08:52:27;144;
08:52:27;151;
08:52:27;155;
08:52:27;158;
08:52:27;161;
08:52:27;166;
08:52:27;174;
08:52:27;175;
08:52:27;176;
08:52:27;180;
08:52:27;182;
08:52:27;191;
08:52:27;193;
08:52:27;204;
08:52:27;206;
08:52:27;234;
08:52:27;237;
08:52:27;239;
08:52:27;243;
08:52:27;249;
08:52:27;260;
08:52:27;268;
08:52:27;269;
08:52:27;274;
08:52:27;291;
08:52:27;295;
08:52:27;306;
08:52:27;897;
08:52:27;313;
08:52:27;318;
08:52:27;319;
08:52:27;516;
08:52:27;322;
08:52:27;326;
08:52:27;239;
08:52:27;328;
08:52:27;346;
08:52:27;353;
08:52:27;364;
08:52:27;368;
08:52:27;375;
08:52:27;378;
08:52:27;392;
08:52:27;394;
08:52:27;395;
08:52:27;397;
08:52:27;402;
08:52:27;3618;
08:52:27;410;
08:52:27;418;
08:52:27;422;
08:52:27;425;
08:52:27;434;
08:52:27;439;
08:52:27;440;
08:52:27;441;
08:52:27;442;
08:52:27;452;
08:52:27;459;
08:52:27;437;
08:52:27;474;
08:52:27;266;
08:52:27;482;
08:52:27;490;
08:52:27;494;
08:52:27;517;
08:52:27;518;
08:52:27;522;
08:52:27;535;
08:52:27;527;
08:52:27;539;
08:52:27;540;
08:52:27;541;
08:52:27;542;
08:52:27;543;
08:52:27;552;
08:52:27;553;
08:52:27;554;
08:52:27;556;
08:52:27;6117;
08:52:27;560;
08:52:27;565;
08:52:27;566;
08:52:27;579;
08:52:27;595;
08:52:27;599;
08:52:27;608;
08:52:27;612;
08:52:27;610;
08:52:27;611;
08:52:27;616;
08:52:27;617;
08:52:27;621;
08:52:27;634;
08:52:27;639;
08:52:27;652;
08:52:27;656;
08:52:27;209;
08:52:27;666;
08:52:27;677;
08:52:27;678;
08:52:27;679;
08:52:27;683;
08:52:27;684;
08:52:27;689;
08:52:27;700;
08:52:27;701;
08:52:27;702;
08:52:27;703;
08:52:27;2137;
08:52:27;713;
08:52:27;716;
08:52:27;720;
08:52:27;721;
08:52:27;725;
08:52:27;729;
08:52:27;731;
08:52:27;752;
08:52:27;756;
08:52:27;757;
08:52:27;758;
08:52:27;771;
08:52:27;773;
08:52:27;774;
08:52:27;781;
08:52:27;785;
08:52:27;792;
08:52:27;793;
08:52:27;800;
08:52:27;808;
08:52:27;809;
08:52:27;813;
08:52:27;823;
08:52:27;827;
08:52:27;831;
08:52:27;843;
08:52:27;841;
08:52:27;851;
08:52:27;850;
08:52:27;858;
08:52:27;Jardim Botanico;
