08:51:03;Aplicação versão: 1.3;
08:51:03;Conectado ao bd jdbc:postgresql://45.55.172.49:5432/kinderland_producao;
08:51:03;====================== Inserindo endereços ======================;
08:51:04;20;
08:51:04;29;
08:51:04;144;
08:51:04;151;
08:51:04;155;
08:51:04;158;
08:51:04;161;
08:51:04;166;
08:51:04;174;
08:51:04;175;
08:51:04;176;
08:51:04;180;
08:51:04;182;
08:51:04;191;
08:51:04;193;
08:51:04;204;
08:51:04;206;
08:51:04;234;
08:51:04;237;
08:51:04;239;
08:51:04;243;
08:51:04;249;
08:51:04;260;
08:51:04;268;
08:51:04;269;
08:51:04;274;
08:51:04;291;
08:51:04;295;
08:51:04;306;
08:51:04;897;
08:51:04;313;
08:51:04;318;
08:51:04;319;
08:51:04;516;
08:51:04;322;
08:51:04;326;
08:51:04;239;
08:51:04;328;
08:51:04;346;
08:51:04;353;
08:51:04;364;
08:51:04;368;
08:51:04;375;
08:51:04;378;
08:51:04;392;
08:51:04;394;
08:51:04;395;
08:51:04;397;
08:51:04;402;
08:51:04;3618;
08:51:04;410;
08:51:04;418;
08:51:04;422;
08:51:04;425;
08:51:04;434;
08:51:04;439;
08:51:04;440;
08:51:04;441;
08:51:04;442;
08:51:04;452;
08:51:04;459;
08:51:04;437;
08:51:04;474;
08:51:04;266;
08:51:04;482;
08:51:04;490;
08:51:04;494;
08:51:04;517;
08:51:04;518;
08:51:04;522;
08:51:04;535;
08:51:04;527;
08:51:04;539;
08:51:04;540;
08:51:04;541;
08:51:04;542;
08:51:04;543;
08:51:04;552;
08:51:04;553;
08:51:04;554;
08:51:04;556;
08:51:04;6117;
08:51:04;560;
08:51:04;565;
08:51:04;566;
08:51:04;579;
08:51:04;595;
08:51:04;599;
08:51:04;608;
08:51:04;612;
08:51:04;610;
08:51:04;611;
08:51:04;616;
08:51:04;617;
08:51:04;621;
08:51:04;634;
08:51:04;639;
08:51:04;652;
08:51:04;656;
08:51:04;209;
08:51:04;666;
08:51:04;677;
08:51:04;678;
08:51:04;679;
08:51:04;683;
08:51:04;684;
08:51:04;689;
08:51:04;700;
08:51:04;701;
08:51:04;702;
08:51:04;703;
08:51:04;2137;
08:51:04;713;
08:51:04;716;
08:51:04;720;
08:51:04;721;
08:51:04;725;
08:51:04;729;
08:51:04;731;
08:51:04;752;
08:51:04;756;
08:51:04;757;
08:51:04;758;
08:51:04;771;
08:51:04;773;
08:51:04;774;
08:51:04;781;
08:51:04;785;
08:51:04;792;
08:51:04;793;
08:51:04;800;
08:51:04;808;
08:51:04;809;
08:51:04;813;
08:51:04;823;
08:51:04;827;
08:51:04;831;
08:51:04;843;
08:51:04;841;
08:51:04;851;
08:51:04;850;
08:51:04;858;
08:51:04;Jardim Botanico;
